,날짜,품목,품질,거래단위,최저가,최고가,평균가,전일평균대비등락,전7일평균대비등락,전년동월동일평균대비등락
7512,2018-07-03,양파,상,12kg,5000,9700,6244,-124,"6,368(98.0%)","6,661(93.0%)"
7513,2018-07-03,양파,보통,12kg,2800,5000,3814,-401,"4,215(90.0%)","4,641(82.0%)"
7514,2018-07-03,양파,하,12kg,1500,2800,2367,-284,"2,651(89.0%)","3,018(78.0%)"
7515,2018-07-03,양파,특,20kg,12800,14000,13976,296,"13,680(102.0%)","13,486(103.0%)"
7516,2018-07-03,양파,상,20kg,6000,12800,9968,-1574,"11,542(86.0%)","11,570(86.0%)"
7517,2018-07-03,양파,보통,20kg,2300,6000,3203,-2727,"5,930(54.0%)","7,471(42.0%)"
7518,2018-07-03,양파,하,20kg,2200,2300,2276,-1207,"3,483(65.0%)","4,337(52.0%)"
7519,2018-07-03,양파 자주색,특,1kg,1067,1092,1075,-100,"1,175(91.0%)","1,122(95.0%)"
7520,2018-07-03,양파 자주색,상,1kg,967,1067,1026,-70,"1,096(93.0%)","1,050(97.0%)"
7521,2018-07-03,양파 자주색,보통,1kg,625,967,849,-154,"1,003(84.0%)",905(93.0%)
7522,2018-07-03,양파 자주색,하,1kg,513,625,555,-136,691(80.0%),632(87.0%)
7523,2018-07-03,양파 자주색,특,12kg,12800,12800,12800,-1200,"14,000(91.0%)","13,319(96.0%)"
7524,2018-07-03,양파 자주색,상,12kg,11850,12800,12595,-1205,"13,800(91.0%)","12,581(100.0%)"
7525,2018-07-03,양파 자주색,보통,12kg,9400,11850,10636,-1981,"12,617(84.0%)","10,822(98.0%)"
7526,2018-07-03,양파 자주색,하,12kg,6700,9400,8009,-1491,"9,500(84.0%)","7,629(104.0%)"
7527,2018-07-03,양파 자주색,특,20kg,21333,21833,21496,-2004,"23,500(91.0%)","22,455(95.0%)"
7528,2018-07-03,양파 자주색,상,20kg,19333,21333,20498,-1320,"21,818(93.0%)","20,964(97.0%)"
7529,2018-07-03,양파 자주색,보통,20kg,12500,19333,16899,-3165,"20,064(84.0%)","18,055(93.0%)"
7530,2018-07-03,양파 자주색,하,20kg,10267,12500,10997,-2818,"13,815(79.0%)","12,611(87.0%)"
7531,2018-07-03,양파 수입,특,1kg,653,653,653,0,653(100.0%),653(100.0%)
7532,2018-07-03,양파 수입,상,1kg,647,653,650,0,650(100.0%),650(100.0%)
7533,2018-07-03,양파 수입,보통,1kg,640,647,645,0,645(100.0%),645(100.0%)
7534,2018-07-03,양파 수입,하,1kg,640,640,640,0,640(100.0%),640(100.0%)
7535,2018-07-04,양파,특,1kg,800,1000,888,32,856(103.0%),807(110.0%)
7536,2018-07-04,양파,상,1kg,573,800,657,-30,687(95.0%),654(100.0%)
7537,2018-07-04,양파,보통,1kg,296,573,430,-11,441(97.0%),455(94.0%)
7538,2018-07-04,양파,하,1kg,113,296,235,0,235(100.0%),259(90.0%)
7539,2018-07-04,양파,특,12kg,9700,11600,10612,174,"10,438(101.0%)","9,228(114.0%)"
7540,2018-07-04,양파,상,12kg,4800,9700,6046,-198,"6,244(96.0%)","6,486(93.0%)"
7541,2018-07-04,양파,보통,12kg,3000,4800,3834,20,"3,814(100.0%)","4,367(87.0%)"
7542,2018-07-04,양파,하,12kg,1000,3000,2366,-1,"2,367(99.0%)","2,838(83.0%)"
7543,2018-07-04,양파,특,20kg,14500,14600,14548,572,"13,976(104.0%)","13,448(108.0%)"
7544,2018-07-04,양파,상,20kg,9800,14500,12064,2096,"9,968(121.0%)","11,107(108.0%)"
7545,2018-07-04,양파,보통,20kg,7600,9800,9164,5961,"3,203(286.0%)","6,614(138.0%)"
7546,2018-07-04,양파,하,20kg,2500,7600,4709,2433,"2,276(206.0%)","3,854(122.0%)"
7547,2018-07-04,양파 자주색,특,1kg,1033,1083,1066,-9,"1,075(99.0%)","1,124(94.0%)"
7548,2018-07-04,양파 자주색,상,1kg,973,1033,993,-33,"1,026(96.0%)","1,052(94.0%)"
7549,2018-07-04,양파 자주색,보통,1kg,813,973,913,64,849(107.0%),910(100.0%)
7550,2018-07-04,양파 자주색,하,1kg,500,813,650,95,555(117.0%),630(103.0%)
7551,2018-07-04,양파 자주색,특,12kg,13000,13000,13000,200,"12,800(101.0%)","13,452(96.0%)"
7552,2018-07-04,양파 자주색,상,12kg,11200,13000,11829,-766,"12,595(93.0%)","12,725(92.0%)"
7553,2018-07-04,양파 자주색,보통,12kg,9400,11200,10365,-271,"10,636(97.0%)","10,737(96.0%)"
7554,2018-07-04,양파 자주색,하,12kg,6300,9400,7295,-714,"8,009(91.0%)","7,399(98.0%)"
7555,2018-07-04,양파 자주색,특,20kg,20667,21667,21419,-77,"21,496(99.0%)","22,572(94.0%)"
7556,2018-07-04,양파 자주색,상,20kg,19467,20667,19885,-613,"20,498(97.0%)","21,002(94.0%)"
7557,2018-07-04,양파 자주색,보통,20kg,16267,19467,18240,1341,"16,899(107.0%)","18,154(100.0%)"
7558,2018-07-04,양파 자주색,하,20kg,10000,16267,12999,2002,"10,997(118.0%)","12,552(103.0%)"
7559,2018-07-04,양파 수입,특,1kg,653,653,653,0,653(100.0%),653(100.0%)
7560,2018-07-04,양파 수입,상,1kg,647,653,650,0,650(100.0%),650(100.0%)
7561,2018-07-04,양파 수입,보통,1kg,640,647,645,0,645(100.0%),645(100.0%)
7562,2018-07-04,양파 수입,하,1kg,640,640,640,0,640(100.0%),640(100.0%)
7563,2018-07-05,양파,특,1kg,790,992,892,4,888(100.0%),822(108.0%)
7564,2018-07-05,양파,상,1kg,587,790,666,9,657(101.0%),650(102.0%)
7565,2018-07-05,양파,보통,1kg,275,587,423,-7,430(98.0%),447(94.0%)
7566,2018-07-05,양파,하,1kg,115,275,227,-8,235(96.0%),257(88.0%)
7567,2018-07-05,양파,특,12kg,10700,11400,11040,428,"10,612(104.0%)","9,539(115.0%)"
7568,2018-07-05,양파,상,12kg,4500,10700,5654,-392,"6,046(93.0%)","6,340(89.0%)"
7569,2018-07-05,양파,보통,12kg,2900,4500,3753,-81,"3,834(97.0%)","4,189(89.0%)"
7570,2018-07-05,양파,하,12kg,1600,2900,2432,66,"2,366(102.0%)","2,688(90.0%)"
7571,2018-07-05,양파,특,20kg,15000,15000,15000,452,"14,548(103.0%)","13,572(110.0%)"
7572,2018-07-05,양파,상,20kg,11200,15000,12738,674,"12,064(105.0%)","10,947(116.0%)"
7573,2018-07-05,양파,보통,20kg,7100,11200,8913,-251,"9,164(97.0%)","7,163(124.0%)"
7574,2018-07-05,양파,하,20kg,2300,7100,5568,859,"4,709(118.0%)","4,264(130.0%)"
7575,2018-07-05,양파 자주색,특,1kg,1042,1093,1066,0,"1,066(100.0%)","1,123(94.0%)"
7576,2018-07-05,양파 자주색,상,1kg,953,1042,1001,8,993(100.0%),"1,050(95.0%)"
7577,2018-07-05,양파 자주색,보통,1kg,725,953,888,-25,913(97.0%),928(95.0%)
7578,2018-07-05,양파 자주색,하,1kg,453,725,558,-92,650(85.0%),651(85.0%)
7579,2018-07-05,양파 자주색,특,12kg,12500,12500,12500,-500,"13,000(96.0%)","13,517(92.0%)"
7580,2018-07-05,양파 자주색,상,12kg,10200,12500,11812,-17,"11,829(99.0%)","12,660(93.0%)"
7581,2018-07-05,양파 자주색,보통,12kg,6800,10200,9042,-1323,"10,365(87.0%)","10,592(85.0%)"
7582,2018-07-05,양파 자주색,하,12kg,6800,6800,6800,-495,"7,295(93.0%)","6,964(97.0%)"
7583,2018-07-05,양파 자주색,특,20kg,20833,21867,21430,11,"21,419(100.0%)","22,535(95.0%)"
7584,2018-07-05,양파 자주색,상,20kg,19067,20833,19997,112,"19,885(100.0%)","20,947(95.0%)"
7585,2018-07-05,양파 자주색,보통,20kg,14500,19067,17788,-452,"18,240(97.0%)","18,499(96.0%)"
7586,2018-07-05,양파 자주색,하,20kg,9067,14500,11130,-1869,"12,999(85.0%)","12,968(85.0%)"
7587,2018-07-05,양파 수입,특,1kg,620,620,620,-33,653(94.0%),653(94.0%)
7588,2018-07-05,양파 수입,상,1kg,607,620,615,-35,650(94.0%),650(94.0%)
7589,2018-07-05,양파 수입,보통,1kg,487,607,579,-66,645(89.0%),645(89.0%)
7590,2018-07-05,양파 수입,하,1kg,487,487,487,-153,640(76.0%),640(76.0%)
7591,2018-07-06,양파,특,1kg,800,1167,920,28,892(103.0%),838(109.0%)
7592,2018-07-06,양파,상,1kg,550,800,643,-23,666(96.0%),650(98.0%)
7593,2018-07-06,양파,보통,1kg,279,550,389,-34,423(91.0%),432(90.0%)
7594,2018-07-06,양파,하,1kg,125,279,226,-1,227(99.0%),245(92.0%)
7595,2018-07-06,양파,특,12kg,10900,11700,11492,452,"11,040(104.0%)","9,912(115.0%)"
7596,2018-07-06,양파,상,12kg,4400,10900,5572,-82,"5,654(98.0%)","6,136(90.0%)"
7597,2018-07-06,양파,보통,12kg,3100,4400,3775,22,"3,753(100.0%)","3,997(94.0%)"
7598,2018-07-06,양파,하,12kg,1550,3100,2582,150,"2,432(106.0%)","2,563(100.0%)"
7599,2018-07-06,양파,특,15kg,10900,12000,11514,11514,0,0
7600,2018-07-06,양파,상,15kg,9500,10900,10122,10122,0,0
7601,2018-07-06,양파,보통,15kg,7000,9500,8755,8755,0,0
7602,2018-07-06,양파,하,15kg,2200,7000,4640,4640,0,0
7603,2018-07-06,양파,특,20kg,13200,14850,14050,-950,"15,000(93.0%)","13,843(101.0%)"
7604,2018-07-06,양파,상,20kg,9000,13200,11010,-1728,"12,738(86.0%)","11,187(98.0%)"
7605,2018-07-06,양파,보통,20kg,4200,9000,5974,-2939,"8,913(67.0%)","7,079(84.0%)"
7606,2018-07-06,양파,하,20kg,3300,4200,3900,-1668,"5,568(70.0%)","4,134(94.0%)"
7607,2018-07-06,양파 자주색,특,1kg,1107,1107,1107,41,"1,066(103.0%)","1,109(99.0%)"
7608,2018-07-06,양파 자주색,상,1kg,983,1107,1037,36,"1,001(103.0%)","1,047(99.0%)"
7609,2018-07-06,양파 자주색,보통,1kg,550,983,824,-64,888(92.0%),936(88.0%)
7610,2018-07-06,양파 자주색,하,1kg,433,550,444,-114,558(79.0%),672(66.0%)
7611,2018-07-06,양파 자주색,특,12kg,13200,13200,13200,700,"12,500(105.0%)","13,292(99.0%)"
7612,2018-07-06,양파 자주색,상,12kg,12000,13200,12986,1174,"11,812(109.0%)","12,582(103.0%)"
7613,2018-07-06,양파 자주색,보통,12kg,9000,12000,10331,1289,"9,042(114.0%)","10,485(98.0%)"
7614,2018-07-06,양파 자주색,하,12kg,7000,9000,8565,1765,"6,800(125.0%)","7,400(115.0%)"
7615,2018-07-06,양파 자주색,특,20kg,22133,22133,22133,703,"21,430(103.0%)","22,259(99.0%)"
7616,2018-07-06,양파 자주색,상,20kg,19667,22133,20756,759,"19,997(103.0%)","20,912(99.0%)"
7617,2018-07-06,양파 자주색,보통,20kg,11000,19667,16416,-1372,"17,788(92.0%)","18,678(87.0%)"
7618,2018-07-06,양파 자주색,하,20kg,8667,11000,8790,-2340,"11,130(78.0%)","13,398(65.0%)"
7619,2018-07-06,양파 수입,특,1kg,620,620,620,0,620(100.0%),648(95.0%)
7620,2018-07-06,양파 수입,상,1kg,607,620,615,0,615(100.0%),644(95.0%)
7621,2018-07-06,양파 수입,보통,1kg,487,607,579,0,579(100.0%),634(91.0%)
7622,2018-07-06,양파 수입,하,1kg,487,487,487,0,487(100.0%),615(79.0%)
7623,2018-07-07,양파,특,1kg,880,1100,1004,84,920(109.0%),863(116.0%)
7624,2018-07-07,양파,상,1kg,633,880,708,65,643(110.0%),652(108.0%)
7625,2018-07-07,양파,보통,1kg,342,633,460,71,389(118.0%),424(108.0%)
7626,2018-07-07,양파,하,1kg,125,342,278,52,226(123.0%),244(113.0%)
7627,2018-07-07,양파,특,12kg,12500,13200,12739,1247,"11,492(110.0%)","10,400(122.0%)"
7628,2018-07-07,양파,상,12kg,4800,12200,6263,691,"5,572(112.0%)","6,036(103.0%)"
7629,2018-07-07,양파,보통,12kg,3700,4800,4349,574,"3,775(115.0%)","3,935(110.0%)"
7630,2018-07-07,양파,하,12kg,2000,3700,3086,504,"2,582(119.0%)","2,535(121.0%)"
7631,2018-07-07,양파,특,15kg,12800,13300,13024,1510,"11,514(113.0%)","11,514(113.0%)"
7632,2018-07-07,양파,상,15kg,10500,12800,10958,836,"10,122(108.0%)","10,122(108.0%)"
7633,2018-07-07,양파,보통,15kg,8500,10500,9510,755,"8,755(108.0%)","8,755(108.0%)"
7634,2018-07-07,양파,하,15kg,2100,8500,5651,1011,"4,640(121.0%)","4,640(121.0%)"
7635,2018-07-07,양파,특,20kg,14500,18100,15570,1520,"14,050(110.0%)","13,831(112.0%)"
7636,2018-07-07,양파,상,20kg,12700,14500,13680,2670,"11,010(124.0%)","10,896(125.0%)"
7637,2018-07-07,양파,보통,20kg,8200,12700,11232,5258,"5,974(188.0%)","6,864(163.0%)"
7638,2018-07-07,양파,하,20kg,2500,8200,6689,2789,"3,900(171.0%)","4,608(145.0%)"
7639,2018-07-07,양파 자주색,특,1kg,1108,1108,1108,1,"1,107(100.0%)","1,104(100.0%)"
7640,2018-07-07,양파 자주색,상,1kg,1053,1108,1067,30,"1,037(102.0%)","1,036(102.0%)"
7641,2018-07-07,양파 자주색,보통,1kg,800,1053,965,141,824(117.0%),907(106.0%)
7642,2018-07-07,양파 자주색,하,1kg,442,800,610,166,444(137.0%),599(101.0%)
7643,2018-07-07,양파 자주색,특,12kg,13200,13200,13200,0,"13,200(100.0%)","13,183(100.0%)"
7644,2018-07-07,양파 자주색,상,12kg,12000,13200,12986,0,"12,986(100.0%)","12,700(102.0%)"
7645,2018-07-07,양파 자주색,보통,12kg,9000,12000,10331,0,"10,331(100.0%)","10,593(97.0%)"
7646,2018-07-07,양파 자주색,하,12kg,7000,9000,8565,0,"8,565(100.0%)","8,130(105.0%)"
7647,2018-07-07,양파 자주색,특,20kg,22167,22167,22167,34,"22,133(100.0%)","22,148(100.0%)"
7648,2018-07-07,양파 자주색,상,20kg,21067,22167,21317,561,"20,756(102.0%)","20,675(103.0%)"
7649,2018-07-07,양파 자주색,보통,20kg,16000,21067,19311,2895,"16,416(117.0%)","18,100(106.0%)"
7650,2018-07-07,양파 자주색,하,20kg,8833,16000,12226,3436,"8,790(139.0%)","11,938(102.0%)"
7651,2018-07-07,양파 수입,특,1kg,620,620,620,0,620(100.0%),642(96.0%)
7652,2018-07-07,양파 수입,상,1kg,607,620,615,0,615(100.0%),638(96.0%)
7653,2018-07-07,양파 수입,보통,1kg,487,607,579,0,579(100.0%),623(92.0%)
7654,2018-07-07,양파 수입,하,1kg,487,487,487,0,487(100.0%),589(82.0%)
7655,2018-07-09,양파,특,1kg,942,1150,1040,36,"1,004(103.0%)",909(114.0%)
7656,2018-07-09,양파,상,1kg,653,942,734,26,708(103.0%),676(108.0%)
7657,2018-07-09,양파,보통,1kg,367,653,488,28,460(106.0%),434(112.0%)
7658,2018-07-09,양파,하,1kg,100,367,282,4,278(101.0%),239(117.0%)
7659,2018-07-09,양파,특,12kg,12500,13800,12989,250,"12,739(101.0%)","11,121(116.0%)"
7660,2018-07-09,양파,상,12kg,5250,12500,7071,808,"6,263(112.0%)","6,025(117.0%)"
7661,2018-07-09,양파,보통,12kg,3700,5250,4585,236,"4,349(105.0%)","3,957(115.0%)"
7662,2018-07-09,양파,하,12kg,2000,3700,3196,110,"3,086(103.0%)","2,581(123.0%)"
7663,2018-07-09,양파,특,15kg,12800,13550,13295,271,"13,024(102.0%)","12,269(108.0%)"
7664,2018-07-09,양파,상,15kg,10700,12800,11165,207,"10,958(101.0%)","10,540(105.0%)"
7665,2018-07-09,양파,보통,15kg,8700,10700,9754,244,"9,510(102.0%)","9,133(106.0%)"
7666,2018-07-09,양파,하,15kg,2900,8700,6045,394,"5,651(106.0%)","5,146(117.0%)"
7667,2018-07-09,양파,특,20kg,14000,15800,15450,-120,"15,570(99.0%)","14,471(106.0%)"
7668,2018-07-09,양파,상,20kg,11200,14000,12503,-1177,"13,680(91.0%)","11,834(105.0%)"
7669,2018-07-09,양파,보통,20kg,4200,11200,7826,-3406,"11,232(69.0%)","7,403(105.0%)"
7670,2018-07-09,양파,하,20kg,2200,4200,2899,-3790,"6,689(43.0%)","4,438(65.0%)"
7671,2018-07-09,양파 자주색,특,1kg,1067,1083,1073,-35,"1,108(96.0%)","1,100(97.0%)"
7672,2018-07-09,양파 자주색,상,1kg,1033,1067,1052,-15,"1,067(98.0%)","1,037(101.0%)"
7673,2018-07-09,양파 자주색,보통,1kg,853,1033,947,-18,965(98.0%),907(104.0%)
7674,2018-07-09,양파 자주색,하,1kg,487,853,698,88,610(114.0%),585(119.0%)
7675,2018-07-09,양파 자주색,특,12kg,13000,13000,13000,-200,"13,200(98.0%)","13,117(99.0%)"
7676,2018-07-09,양파 자주색,상,12kg,11500,13000,12753,-233,"12,986(98.0%)","12,668(100.0%)"
7677,2018-07-09,양파 자주색,보통,12kg,8000,11500,10348,17,"10,331(100.0%)","10,554(98.0%)"
7678,2018-07-09,양파 자주색,하,12kg,8000,8000,8000,-565,"8,565(93.0%)","8,122(98.0%)"
7679,2018-07-09,양파 자주색,특,20kg,21333,21667,21453,-714,"22,167(96.0%)","22,024(97.0%)"
7680,2018-07-09,양파 자주색,상,20kg,20667,21333,21140,-177,"21,317(99.0%)","20,712(102.0%)"
7681,2018-07-09,양파 자주색,보통,20kg,17067,20667,18875,-436,"19,311(97.0%)","18,120(104.0%)"
7682,2018-07-09,양파 자주색,하,20kg,9733,17067,14017,1791,"12,226(114.0%)","11,660(120.0%)"
7683,2018-07-09,양파 수입,특,1kg,700,700,700,80,620(112.0%),637(109.0%)
7684,2018-07-09,양파 수입,상,1kg,613,700,647,32,615(105.0%),633(102.0%)
7685,2018-07-09,양파 수입,보통,1kg,580,613,587,8,579(101.0%),612(95.0%)
7686,2018-07-09,양파 수입,하,1kg,567,580,570,83,487(117.0%),564(101.0%)
7687,2018-07-10,양파,특,1kg,1008,1133,1082,42,"1,040(104.0%)",933(115.0%)
7688,2018-07-10,양파,상,1kg,708,1008,792,58,734(107.0%),683(115.0%)
7689,2018-07-10,양파,보통,1kg,433,708,549,61,488(112.0%),439(125.0%)
7690,2018-07-10,양파,하,1kg,133,433,323,41,282(114.0%),247(130.0%)
7691,2018-07-10,양파,특,12kg,13000,13500,13287,298,"12,989(102.0%)","11,552(115.0%)"
7692,2018-07-10,양파,상,12kg,5800,13000,7902,831,"7,071(111.0%)","6,142(128.0%)"
7693,2018-07-10,양파,보통,12kg,4200,5800,5114,529,"4,585(111.0%)","4,018(127.0%)"
7694,2018-07-10,양파,하,12kg,2200,4200,3435,239,"3,196(107.0%)","2,672(128.0%)"
7695,2018-07-10,양파,특,15kg,12800,13800,13357,62,"13,295(100.0%)","12,611(105.0%)"
7696,2018-07-10,양파,상,15kg,11300,12800,11704,539,"11,165(104.0%)","10,748(108.0%)"
7697,2018-07-10,양파,보통,15kg,9500,11300,10681,927,"9,754(109.0%)","9,340(114.0%)"
7698,2018-07-10,양파,하,15kg,6600,9500,8750,2705,"6,045(144.0%)","5,445(160.0%)"
7699,2018-07-10,양파,특,20kg,15300,16200,15975,525,"15,450(103.0%)","14,766(108.0%)"
7700,2018-07-10,양파,상,20kg,14700,15300,15077,2574,"12,503(120.0%)","11,994(125.0%)"
7701,2018-07-10,양파,보통,20kg,10600,14700,13486,5660,"7,826(172.0%)","7,719(174.0%)"
7702,2018-07-10,양파,하,20kg,3000,10600,8728,5829,"2,899(301.0%)","4,340(201.0%)"
7703,2018-07-10,양파 자주색,특,1kg,1067,1067,1067,-6,"1,073(99.0%)","1,083(98.0%)"
7704,2018-07-10,양파 자주색,상,1kg,1007,1067,1047,-5,"1,052(99.0%)","1,029(101.0%)"
7705,2018-07-10,양파 자주색,보통,1kg,875,1007,968,21,947(102.0%),898(107.0%)
7706,2018-07-10,양파 자주색,하,1kg,725,875,782,84,698(112.0%),586(133.0%)
7707,2018-07-10,양파 자주색,특,12kg,12800,12800,12800,-200,"13,000(98.0%)","12,950(98.0%)"
7708,2018-07-10,양파 자주색,상,12kg,10000,12800,11203,-1550,"12,753(87.0%)","12,494(89.0%)"
7709,2018-07-10,양파 자주색,보통,12kg,8700,10000,9350,-998,"10,348(90.0%)","10,176(91.0%)"
7710,2018-07-10,양파 자주색,하,12kg,8700,8700,8700,700,"8,000(108.0%)","7,872(110.0%)"
7711,2018-07-10,양파 자주색,특,20kg,21333,21333,21333,-120,"21,453(99.0%)","21,683(98.0%)"
7712,2018-07-10,양파 자주색,상,20kg,20133,21333,20941,-199,"21,140(99.0%)","20,599(101.0%)"
7713,2018-07-10,양파 자주색,보통,20kg,17500,20133,19388,513,"18,875(102.0%)","17,922(108.0%)"
7714,2018-07-10,양파 자주색,하,20kg,14500,17500,15652,1635,"14,017(111.0%)","11,693(133.0%)"
7715,2018-07-10,양파 수입,특,1kg,700,700,700,0,700(100.0%),644(108.0%)
7716,2018-07-10,양파 수입,상,1kg,613,700,647,0,647(100.0%),632(102.0%)
7717,2018-07-10,양파 수입,보통,1kg,580,613,587,0,587(100.0%),602(97.0%)
7718,2018-07-10,양파 수입,하,1kg,567,580,570,0,570(100.0%),552(103.0%)
7719,2018-07-11,양파,특,1kg,987,1142,1032,-50,"1,082(95.0%)",971(106.0%)
7720,2018-07-11,양파,상,1kg,708,987,772,-20,792(97.0%),700(110.0%)
7721,2018-07-11,양파,보통,1kg,467,708,579,30,549(105.0%),457(126.0%)
7722,2018-07-11,양파,하,1kg,125,467,369,46,323(114.0%),262(140.0%)
7723,2018-07-11,양파,특,12kg,12100,13700,12787,-500,"13,287(96.0%)","12,027(106.0%)"
7724,2018-07-11,양파,상,12kg,6050,12100,8254,352,"7,902(104.0%)","6,418(128.0%)"
7725,2018-07-11,양파,보통,12kg,4700,6050,5450,336,"5,114(106.0%)","4,235(128.0%)"
7726,2018-07-11,양파,하,12kg,2900,4700,4041,606,"3,435(117.0%)","2,850(141.0%)"
7727,2018-07-11,양파,특,15kg,12600,13200,12883,-474,"13,357(96.0%)","12,798(100.0%)"
7728,2018-07-11,양파,상,15kg,11200,12600,11563,-141,"11,704(98.0%)","10,987(105.0%)"
7729,2018-07-11,양파,보통,15kg,9700,11200,10666,-15,"10,681(99.0%)","9,675(110.0%)"
7730,2018-07-11,양파,하,15kg,4600,9700,8226,-524,"8,750(94.0%)","6,272(131.0%)"
7731,2018-07-11,양파,특,20kg,14800,14800,14800,-1175,"15,975(92.0%)","15,099(98.0%)"
7732,2018-07-11,양파,상,20kg,14000,14800,14434,-643,"15,077(95.0%)","12,845(112.0%)"
7733,2018-07-11,양파,보통,20kg,11600,14000,13429,-57,"13,486(99.0%)","9,433(142.0%)"
7734,2018-07-11,양파,하,20kg,2500,11600,8301,-427,"8,728(95.0%)","5,416(153.0%)"
7735,2018-07-11,양파 자주색,특,1kg,1058,1067,1060,-7,"1,067(99.0%)","1,081(98.0%)"
7736,2018-07-11,양파 자주색,상,1kg,883,1058,958,-89,"1,047(91.0%)","1,033(92.0%)"
7737,2018-07-11,양파 자주색,보통,1kg,730,883,829,-139,968(85.0%),918(90.0%)
7738,2018-07-11,양파 자주색,하,1kg,500,730,595,-187,782(76.0%),624(95.0%)
7739,2018-07-11,양파 자주색,특,12kg,11500,12100,12027,-773,"12,800(93.0%)","12,950(92.0%)"
7740,2018-07-11,양파 자주색,상,12kg,10100,11500,10554,-649,"11,203(94.0%)","12,262(86.0%)"
7741,2018-07-11,양파 자주색,보통,12kg,6200,10100,8262,-1088,"9,350(88.0%)","9,961(82.0%)"
7742,2018-07-11,양파 자주색,하,12kg,6000,6200,6090,-2610,"8,700(70.0%)","7,988(76.0%)"
7743,2018-07-11,양파 자주색,특,20kg,21167,21333,21027,-306,"21,333(98.0%)","21,656(97.0%)"
7744,2018-07-11,양파 자주색,상,20kg,17667,21167,19106,-1835,"20,941(91.0%)","20,673(92.0%)"
7745,2018-07-11,양파 자주색,보통,20kg,14600,17667,16565,-2823,"19,388(85.0%)","18,336(90.0%)"
7746,2018-07-11,양파 자주색,하,20kg,10000,14600,11880,-3772,"15,652(75.0%)","12,469(95.0%)"
7747,2018-07-11,양파 수입,특,1kg,700,700,700,0,700(100.0%),652(107.0%)
7748,2018-07-11,양파 수입,상,1kg,613,700,647,0,647(100.0%),632(102.0%)
7749,2018-07-11,양파 수입,보통,1kg,580,613,587,0,587(100.0%),593(98.0%)
7750,2018-07-11,양파 수입,하,1kg,567,580,570,0,570(100.0%),540(105.0%)
7751,2018-07-12,양파,특,1kg,867,1042,937,-95,"1,032(90.0%)",995(94.0%)
7752,2018-07-12,양파,상,1kg,667,867,733,-39,772(94.0%),719(101.0%)
7753,2018-07-12,양파,보통,1kg,373,667,511,-68,579(88.0%),481(106.0%)
7754,2018-07-12,양파,하,1kg,175,373,305,-64,369(82.0%),284(107.0%)
7755,2018-07-12,양파,특,12kg,11400,12500,11792,-995,"12,787(92.0%)","12,389(95.0%)"
7756,2018-07-12,양파,상,12kg,5600,11400,7284,-970,"8,254(88.0%)","6,786(107.0%)"
7757,2018-07-12,양파,보통,12kg,3800,5600,4854,-596,"5,450(89.0%)","4,504(107.0%)"
7758,2018-07-12,양파,하,12kg,2600,3800,3327,-714,"4,041(82.0%)","3,129(106.0%)"
7759,2018-07-12,양파,특,15kg,12100,13300,12562,-321,"12,883(97.0%)","12,815(98.0%)"
7760,2018-07-12,양파,상,15kg,10600,12100,11111,-452,"11,563(96.0%)","11,102(100.0%)"
7761,2018-07-12,양파,보통,15kg,9300,10600,10145,-521,"10,666(95.0%)","9,873(102.0%)"
7762,2018-07-12,양파,하,15kg,3000,9300,6879,-1347,"8,226(83.0%)","6,662(103.0%)"
7763,2018-07-12,양파,특,20kg,8000,16100,11785,-3015,"14,800(79.0%)","15,141(77.0%)"
7764,2018-07-12,양파,상,20kg,14000,14800,14434,0,"14,434(100.0%)","13,240(109.0%)"
7765,2018-07-12,양파,보통,20kg,8000,8000,8000,-5429,"13,429(59.0%)","10,143(78.0%)"
7766,2018-07-12,양파,하,20kg,5600,8000,7940,-361,"8,301(95.0%)","6,014(132.0%)"
7767,2018-07-12,양파 자주색,특,1kg,958,1047,1026,-34,"1,060(96.0%)","1,080(95.0%)"
7768,2018-07-12,양파 자주색,상,1kg,740,958,842,-116,958(87.0%),"1,027(81.0%)"
